,product,price,quantity,date,region
17502,pink morsel,3.0,596,2019-10-24,east
17503,pink morsel,3.0,534,2019-10-24,west
17504,gold morsel,9.99,588,2019-10-24,north
17505,gold morsel,9.99,511,2019-10-24,south
17506,gold morsel,9.99,507,2019-10-24,east
17507,gold morsel,9.99,524,2019-10-24,west
17508,magenta morsel,2.5,584,2019-10-24,north
17509,magenta morsel,2.5,504,2019-10-24,south
17510,magenta morsel,2.5,586,2019-10-24,east
17511,magenta morsel,2.5,586,2019-10-24,west
17512,chartreuse morsel,3.0,553,2019-10-24,north
17513,chartreuse morsel,3.0,541,2019-10-24,south
17514,chartreuse morsel,3.0,593,2019-10-24,east
17515,chartreuse morsel,3.0,500,2019-10-24,west
17516,periwinkle morsel,1.25,531,2019-10-24,north
17517,periwinkle morsel,1.25,591,2019-10-24,south
17518,periwinkle morsel,1.25,541,2019-10-24,east
17519,periwinkle morsel,1.25,586,2019-10-24,west
17520,vermilion morsel,4.99,500,2019-10-24,north
17521,vermilion morsel,4.99,525,2019-10-24,south
17522,vermilion morsel,4.99,574,2019-10-24,east
17523,vermilion morsel,4.99,569,2019-10-24,west
17524,lapis morsel,1.99,580,2019-10-24,north
17525,lapis morsel,1.99,534,2019-10-24,south
17526,lapis morsel,1.99,578,2019-10-24,east
17527,lapis morsel,1.99,508,2019-10-24,west
17528,pink morsel,3.0,546,2019-10-25,north
17529,pink morsel,3.0,540,2019-10-25,south
17530,pink morsel,3.0,555,2019-10-25,east
17531,pink morsel,3.0,500,2019-10-25,west
17532,gold morsel,9.99,527,2019-10-25,north
17533,gold morsel,9.99,509,2019-10-25,south
17534,gold morsel,9.99,571,2019-10-25,east
17535,gold morsel,9.99,561,2019-10-25,west
17536,magenta morsel,2.5,524,2019-10-25,north
17537,magenta morsel,2.5,583,2019-10-25,south
17538,magenta morsel,2.5,529,2019-10-25,east
17539,magenta morsel,2.5,570,2019-10-25,west
17540,chartreuse morsel,3.0,520,2019-10-25,north
17541,chartreuse morsel,3.0,507,2019-10-25,south
17542,chartreuse morsel,3.0,531,2019-10-25,east
17543,chartreuse morsel,3.0,587,2019-10-25,west
17544,periwinkle morsel,1.25,534,2019-10-25,north
17545,periwinkle morsel,1.25,572,2019-10-25,south
17546,periwinkle morsel,1.25,541,2019-10-25,east
17547,periwinkle morsel,1.25,589,2019-10-25,west
17548,vermilion morsel,4.99,549,2019-10-25,north
17549,vermilion morsel,4.99,533,2019-10-25,south
17550,vermilion morsel,4.99,567,2019-10-25,east
17551,vermilion morsel,4.99,504,2019-10-25,west
17552,lapis morsel,1.99,547,2019-10-25,north
17553,lapis morsel,1.99,543,2019-10-25,south
17554,lapis morsel,1.99,524,2019-10-25,east
17555,lapis morsel,1.99,524,2019-10-25,west
17556,pink morsel,3.0,557,2019-10-26,north
17557,pink morsel,3.0,522,2019-10-26,south
17558,pink morsel,3.0,580,2019-10-26,east
17559,pink morsel,3.0,533,2019-10-26,west
17560,gold morsel,9.99,595,2019-10-26,north
17561,gold morsel,9.99,502,2019-10-26,south
17562,gold morsel,9.99,539,2019-10-26,east
17563,gold morsel,9.99,570,2019-10-26,west
17564,magenta morsel,2.5,563,2019-10-26,north
17565,magenta morsel,2.5,554,2019-10-26,south
17566,magenta morsel,2.5,522,2019-10-26,east
17567,magenta morsel,2.5,539,2019-10-26,west
17568,chartreuse morsel,3.0,518,2019-10-26,north
17569,chartreuse morsel,3.0,530,2019-10-26,south
17570,chartreuse morsel,3.0,596,2019-10-26,east
17571,chartreuse morsel,3.0,535,2019-10-26,west
17572,periwinkle morsel,1.25,564,2019-10-26,north
17573,periwinkle morsel,1.25,538,2019-10-26,south
17574,periwinkle morsel,1.25,559,2019-10-26,east
17575,periwinkle morsel,1.25,529,2019-10-26,west
17576,vermilion morsel,4.99,572,2019-10-26,north
17577,vermilion morsel,4.99,532,2019-10-26,south
17578,vermilion morsel,4.99,538,2019-10-26,east
17579,vermilion morsel,4.99,574,2019-10-26,west
17580,lapis morsel,1.99,521,2019-10-26,north
17581,lapis morsel,1.99,574,2019-10-26,south
17582,lapis morsel,1.99,570,2019-10-26,east
17583,lapis morsel,1.99,517,2019-10-26,west
17584,pink morsel,3.0,570,2019-10-27,north
17585,pink morsel,3.0,556,2019-10-27,south
17586,pink morsel,3.0,580,2019-10-27,east
17587,pink morsel,3.0,566,2019-10-27,west
17588,gold morsel,9.99,504,2019-10-27,north
17589,gold morsel,9.99,593,2019-10-27,south
17590,gold morsel,9.99,562,2019-10-27,east
17591,gold morsel,9.99,500,2019-10-27,west
17592,magenta morsel,2.5,532,2019-10-27,north
17593,magenta morsel,2.5,562,2019-10-27,south
17594,magenta morsel,2.5,543,2019-10-27,east
17595,magenta morsel,2.5,512,2019-10-27,west
17596,chartreuse morsel,3.0,555,2019-10-27,north
17597,chartreuse morsel,3.0,562,2019-10-27,south
17598,chartreuse morsel,3.0,598,2019-10-27,east
17599,chartreuse morsel,3.0,576,2019-10-27,west
17600,periwinkle morsel,1.25,578,2019-10-27,north
17601,periwinkle morsel,1.25,501,2019-10-27,south
17602,periwinkle morsel,1.25,556,2019-10-27,east
17603,periwinkle morsel,1.25,578,2019-10-27,west
17604,vermilion morsel,4.99,595,2019-10-27,north
17605,vermilion morsel,4.99,555,2019-10-27,south
17606,vermilion morsel,4.99,581,2019-10-27,east
17607,vermilion morsel,4.99,511,2019-10-27,west
17608,lapis morsel,1.99,578,2019-10-27,north
17609,lapis morsel,1.99,577,2019-10-27,south
17610,lapis morsel,1.99,529,2019-10-27,east
17611,lapis morsel,1.99,537,2019-10-27,west
17612,pink morsel,3.0,501,2019-10-28,north
17613,pink morsel,3.0,563,2019-10-28,south
17614,pink morsel,3.0,542,2019-10-28,east
17615,pink morsel,3.0,558,2019-10-28,west
17616,gold morsel,9.99,548,2019-10-28,north
17617,gold morsel,9.99,524,2019-10-28,south
17618,gold morsel,9.99,579,2019-10-28,east
17619,gold morsel,9.99,525,2019-10-28,west
17620,magenta morsel,2.5,587,2019-10-28,north
17621,magenta morsel,2.5,584,2019-10-28,south
17622,magenta morsel,2.5,595,2019-10-28,east
17623,magenta morsel,2.5,549,2019-10-28,west
17624,chartreuse morsel,3.0,572,2019-10-28,north
17625,chartreuse morsel,3.0,506,2019-10-28,south
17626,chartreuse morsel,3.0,530,2019-10-28,east
17627,chartreuse morsel,3.0,529,2019-10-28,west
17628,periwinkle morsel,1.25,555,2019-10-28,north
17629,periwinkle morsel,1.25,592,2019-10-28,south
17630,periwinkle morsel,1.25,595,2019-10-28,east
17631,periwinkle morsel,1.25,573,2019-10-28,west
17632,vermilion morsel,4.99,580,2019-10-28,north
17633,vermilion morsel,4.99,566,2019-10-28,south
17634,vermilion morsel,4.99,525,2019-10-28,east
17635,vermilion morsel,4.99,527,2019-10-28,west
17636,lapis morsel,1.99,527,2019-10-28,north
17637,lapis morsel,1.99,600,2019-10-28,south
17638,lapis morsel,1.99,509,2019-10-28,east
17639,lapis morsel,1.99,571,2019-10-28,west
17640,pink morsel,3.0,514,2019-10-29,north
17641,pink morsel,3.0,564,2019-10-29,south
17642,pink morsel,3.0,573,2019-10-29,east
17643,pink morsel,3.0,504,2019-10-29,west
17644,gold morsel,9.99,548,2019-10-29,north
17645,gold morsel,9.99,500,2019-10-29,south
17646,gold morsel,9.99,572,2019-10-29,east
17647,gold morsel,9.99,508,2019-10-29,west
17648,magenta morsel,2.5,585,2019-10-29,north
17649,magenta morsel,2.5,552,2019-10-29,south
17650,magenta morsel,2.5,552,2019-10-29,east
17651,magenta morsel,2.5,518,2019-10-29,west
17652,chartreuse morsel,3.0,564,2019-10-29,north
17653,chartreuse morsel,3.0,527,2019-10-29,south
17654,chartreuse morsel,3.0,539,2019-10-29,east
17655,chartreuse morsel,3.0,517,2019-10-29,west
17656,periwinkle morsel,1.25,547,2019-10-29,north
17657,periwinkle morsel,1.25,527,2019-10-29,south
17658,periwinkle morsel,1.25,529,2019-10-29,east
17659,periwinkle morsel,1.25,507,2019-10-29,west
17660,vermilion morsel,4.99,564,2019-10-29,north
17661,vermilion morsel,4.99,562,2019-10-29,south
17662,vermilion morsel,4.99,583,2019-10-29,east
17663,vermilion morsel,4.99,522,2019-10-29,west
17664,lapis morsel,1.99,597,2019-10-29,north
17665,lapis morsel,1.99,535,2019-10-29,south
17666,lapis morsel,1.99,545,2019-10-29,east
17667,lapis morsel,1.99,589,2019-10-29,west
17668,pink morsel,3.0,577,2019-10-30,north
17669,pink morsel,3.0,548,2019-10-30,south
17670,pink morsel,3.0,582,2019-10-30,east
17671,pink morsel,3.0,563,2019-10-30,west
17672,gold morsel,9.99,505,2019-10-30,north
17673,gold morsel,9.99,570,2019-10-30,south
17674,gold morsel,9.99,530,2019-10-30,east
17675,gold morsel,9.99,530,2019-10-30,west
17676,magenta morsel,2.5,576,2019-10-30,north
17677,magenta morsel,2.5,517,2019-10-30,south
17678,magenta morsel,2.5,539,2019-10-30,east
17679,magenta morsel,2.5,551,2019-10-30,west
17680,chartreuse morsel,3.0,600,2019-10-30,north
17681,chartreuse morsel,3.0,584,2019-10-30,south
17682,chartreuse morsel,3.0,591,2019-10-30,east
17683,chartreuse morsel,3.0,524,2019-10-30,west
17684,periwinkle morsel,1.25,586,2019-10-30,north
17685,periwinkle morsel,1.25,571,2019-10-30,south
17686,periwinkle morsel,1.25,501,2019-10-30,east
17687,periwinkle morsel,1.25,500,2019-10-30,west
17688,vermilion morsel,4.99,530,2019-10-30,north
17689,vermilion morsel,4.99,585,2019-10-30,south
17690,vermilion morsel,4.99,598,2019-10-30,east
17691,vermilion morsel,4.99,510,2019-10-30,west
17692,lapis morsel,1.99,546,2019-10-30,north
17693,lapis morsel,1.99,592,2019-10-30,south
17694,lapis morsel,1.99,584,2019-10-30,east
17695,lapis morsel,1.99,524,2019-10-30,west
17696,pink morsel,3.0,600,2019-10-31,north
17697,pink morsel,3.0,509,2019-10-31,south
17698,pink morsel,3.0,511,2019-10-31,east
17699,pink morsel,3.0,600,2019-10-31,west
17700,gold morsel,9.99,517,2019-10-31,north
17701,gold morsel,9.99,590,2019-10-31,south
17702,gold morsel,9.99,531,2019-10-31,east
17703,gold morsel,9.99,554,2019-10-31,west
17704,magenta morsel,2.5,553,2019-10-31,north
17705,magenta morsel,2.5,500,2019-10-31,south
17706,magenta morsel,2.5,548,2019-10-31,east
17707,magenta morsel,2.5,564,2019-10-31,west
17708,chartreuse morsel,3.0,596,2019-10-31,north
17709,chartreuse morsel,3.0,540,2019-10-31,south
17710,chartreuse morsel,3.0,590,2019-10-31,east
17711,chartreuse morsel,3.0,583,2019-10-31,west
17712,periwinkle morsel,1.25,520,2019-10-31,north
17713,periwinkle morsel,1.25,570,2019-10-31,south
17714,periwinkle morsel,1.25,535,2019-10-31,east
17715,periwinkle morsel,1.25,599,2019-10-31,west
17716,vermilion morsel,4.99,503,2019-10-31,north
17717,vermilion morsel,4.99,562,2019-10-31,south
17718,vermilion morsel,4.99,556,2019-10-31,east
17719,vermilion morsel,4.99,566,2019-10-31,west
17720,lapis morsel,1.99,533,2019-10-31,north
17721,lapis morsel,1.99,524,2019-10-31,south
17722,lapis morsel,1.99,512,2019-10-31,east
17723,lapis morsel,1.99,519,2019-10-31,west
17724,pink morsel,3.0,548,2019-11-01,north
17725,pink morsel,3.0,500,2019-11-01,south
17726,pink morsel,3.0,600,2019-11-01,east
17727,pink morsel,3.0,589,2019-11-01,west
17728,gold morsel,9.99,583,2019-11-01,north
17729,gold morsel,9.99,548,2019-11-01,south
17730,gold morsel,9.99,546,2019-11-01,east
17731,gold morsel,9.99,520,2019-11-01,west
17732,magenta morsel,2.5,520,2019-11-01,north
17733,magenta morsel,2.5,555,2019-11-01,south
17734,magenta morsel,2.5,582,2019-11-01,east
17735,magenta morsel,2.5,508,2019-11-01,west
17736,chartreuse morsel,3.0,551,2019-11-01,north
17737,chartreuse morsel,3.0,561,2019-11-01,south
17738,chartreuse morsel,3.0,550,2019-11-01,east
17739,chartreuse morsel,3.0,532,2019-11-01,west
17740,periwinkle morsel,1.25,544,2019-11-01,north
17741,periwinkle morsel,1.25,531,2019-11-01,south
17742,periwinkle morsel,1.25,560,2019-11-01,east
17743,periwinkle morsel,1.25,598,2019-11-01,west
17744,vermilion morsel,4.99,535,2019-11-01,north
17745,vermilion morsel,4.99,590,2019-11-01,south
17746,vermilion morsel,4.99,514,2019-11-01,east
17747,vermilion morsel,4.99,563,2019-11-01,west
17748,lapis morsel,1.99,600,2019-11-01,north
17749,lapis morsel,1.99,504,2019-11-01,south
17750,lapis morsel,1.99,585,2019-11-01,east
17751,lapis morsel,1.99,557,2019-11-01,west
17752,pink morsel,3.0,597,2019-11-02,north
17753,pink morsel,3.0,592,2019-11-02,south
17754,pink morsel,3.0,532,2019-11-02,east
17755,pink morsel,3.0,578,2019-11-02,west
17756,gold morsel,9.99,599,2019-11-02,north
17757,gold morsel,9.99,546,2019-11-02,south
17758,gold morsel,9.99,516,2019-11-02,east
17759,gold morsel,9.99,590,2019-11-02,west
17760,magenta morsel,2.5,528,2019-11-02,north
17761,magenta morsel,2.5,527,2019-11-02,south
17762,magenta morsel,2.5,517,2019-11-02,east
17763,magenta morsel,2.5,561,2019-11-02,west
17764,chartreuse morsel,3.0,561,2019-11-02,north
17765,chartreuse morsel,3.0,582,2019-11-02,south
17766,chartreuse morsel,3.0,575,2019-11-02,east
17767,chartreuse morsel,3.0,577,2019-11-02,west
17768,periwinkle morsel,1.25,558,2019-11-02,north
17769,periwinkle morsel,1.25,560,2019-11-02,south
17770,periwinkle morsel,1.25,529,2019-11-02,east
17771,periwinkle morsel,1.25,508,2019-11-02,west
17772,vermilion morsel,4.99,584,2019-11-02,north
17773,vermilion morsel,4.99,578,2019-11-02,south
17774,vermilion morsel,4.99,591,2019-11-02,east
17775,vermilion morsel,4.99,540,2019-11-02,west
17776,lapis morsel,1.99,525,2019-11-02,north
17777,lapis morsel,1.99,586,2019-11-02,south
17778,lapis morsel,1.99,570,2019-11-02,east
17779,lapis morsel,1.99,522,2019-11-02,west
17780,pink morsel,3.0,514,2019-11-03,north
17781,pink morsel,3.0,536,2019-11-03,south
17782,pink morsel,3.0,539,2019-11-03,east
17783,pink morsel,3.0,541,2019-11-03,west
17784,gold morsel,9.99,537,2019-11-03,north
17785,gold morsel,9.99,551,2019-11-03,south
17786,gold morsel,9.99,520,2019-11-03,east
17787,gold morsel,9.99,569,2019-11-03,west
17788,magenta morsel,2.5,538,2019-11-03,north
17789,magenta morsel,2.5,563,2019-11-03,south
17790,magenta morsel,2.5,577,2019-11-03,east
17791,magenta morsel,2.5,519,2019-11-03,west
17792,chartreuse morsel,3.0,507,2019-11-03,north
17793,chartreuse morsel,3.0,559,2019-11-03,south
17794,chartreuse morsel,3.0,537,2019-11-03,east
17795,chartreuse morsel,3.0,515,2019-11-03,west
17796,periwinkle morsel,1.25,510,2019-11-03,north
17797,periwinkle morsel,1.25,594,2019-11-03,south
17798,periwinkle morsel,1.25,527,2019-11-03,east
17799,periwinkle morsel,1.25,524,2019-11-03,west
17800,vermilion morsel,4.99,587,2019-11-03,north
17801,vermilion morsel,4.99,560,2019-11-03,south
17802,vermilion morsel,4.99,518,2019-11-03,east
17803,vermilion morsel,4.99,584,2019-11-03,west
17804,lapis morsel,1.99,594,2019-11-03,north
17805,lapis morsel,1.99,537,2019-11-03,south
17806,lapis morsel,1.99,574,2019-11-03,east
17807,lapis morsel,1.99,550,2019-11-03,west
17808,pink morsel,3.0,558,2019-11-04,north
17809,pink morsel,3.0,594,2019-11-04,south
17810,pink morsel,3.0,560,2019-11-04,east
17811,pink morsel,3.0,504,2019-11-04,west
17812,gold morsel,9.99,513,2019-11-04,north
17813,gold morsel,9.99,587,2019-11-04,south
17814,gold morsel,9.99,561,2019-11-04,east
17815,gold morsel,9.99,534,2019-11-04,west
17816,magenta morsel,2.5,598,2019-11-04,north
17817,magenta morsel,2.5,525,2019-11-04,south
17818,magenta morsel,2.5,512,2019-11-04,east
17819,magenta morsel,2.5,596,2019-11-04,west
17820,chartreuse morsel,3.0,514,2019-11-04,north
17821,chartreuse morsel,3.0,543,2019-11-04,south
17822,chartreuse morsel,3.0,534,2019-11-04,east
17823,chartreuse morsel,3.0,599,2019-11-04,west
17824,periwinkle morsel,1.25,588,2019-11-04,north
17825,periwinkle morsel,1.25,598,2019-11-04,south
17826,periwinkle morsel,1.25,520,2019-11-04,east
17827,periwinkle morsel,1.25,539,2019-11-04,west
17828,vermilion morsel,4.99,539,2019-11-04,north
17829,vermilion morsel,4.99,577,2019-11-04,south
17830,vermilion morsel,4.99,549,2019-11-04,east
17831,vermilion morsel,4.99,572,2019-11-04,west
17832,lapis morsel,1.99,550,2019-11-04,north
17833,lapis morsel,1.99,593,2019-11-04,south
17834,lapis morsel,1.99,543,2019-11-04,east
17835,lapis morsel,1.99,513,2019-11-04,west
17836,pink morsel,3.0,500,2019-11-05,north
17837,pink morsel,3.0,556,2019-11-05,south
17838,pink morsel,3.0,586,2019-11-05,east
17839,pink morsel,3.0,511,2019-11-05,west
17840,gold morsel,9.99,600,2019-11-05,north
17841,gold morsel,9.99,545,2019-11-05,south
17842,gold morsel,9.99,511,2019-11-05,east
17843,gold morsel,9.99,591,2019-11-05,west
17844,magenta morsel,2.5,532,2019-11-05,north
17845,magenta morsel,2.5,568,2019-11-05,south
17846,magenta morsel,2.5,555,2019-11-05,east
17847,magenta morsel,2.5,507,2019-11-05,west
17848,chartreuse morsel,3.0,522,2019-11-05,north
17849,chartreuse morsel,3.0,534,2019-11-05,south
17850,chartreuse morsel,3.0,565,2019-11-05,east
17851,chartreuse morsel,3.0,503,2019-11-05,west
17852,periwinkle morsel,1.25,534,2019-11-05,north
17853,periwinkle morsel,1.25,536,2019-11-05,south
17854,periwinkle morsel,1.25,596,2019-11-05,east
17855,periwinkle morsel,1.25,504,2019-11-05,west
17856,vermilion morsel,4.99,505,2019-11-05,north
17857,vermilion morsel,4.99,518,2019-11-05,south
17858,vermilion morsel,4.99,506,2019-11-05,east
17859,vermilion morsel,4.99,520,2019-11-05,west
17860,lapis morsel,1.99,525,2019-11-05,north
17861,lapis morsel,1.99,577,2019-11-05,south
17862,lapis morsel,1.99,583,2019-11-05,east
17863,lapis morsel,1.99,520,2019-11-05,west
17864,pink morsel,3.0,595,2019-11-06,north
17865,pink morsel,3.0,511,2019-11-06,south
17866,pink morsel,3.0,553,2019-11-06,east
17867,pink morsel,3.0,502,2019-11-06,west
17868,gold morsel,9.99,555,2019-11-06,north
17869,gold morsel,9.99,565,2019-11-06,south
17870,gold morsel,9.99,542,2019-11-06,east
17871,gold morsel,9.99,579,2019-11-06,west
17872,magenta morsel,2.5,583,2019-11-06,north
17873,magenta morsel,2.5,563,2019-11-06,south
17874,magenta morsel,2.5,564,2019-11-06,east
17875,magenta morsel,2.5,534,2019-11-06,west
17876,chartreuse morsel,3.0,572,2019-11-06,north
17877,chartreuse morsel,3.0,582,2019-11-06,south
17878,chartreuse morsel,3.0,501,2019-11-06,east
17879,chartreuse morsel,3.0,536,2019-11-06,west
17880,periwinkle morsel,1.25,528,2019-11-06,north
17881,periwinkle morsel,1.25,595,2019-11-06,south
17882,periwinkle morsel,1.25,539,2019-11-06,east
17883,periwinkle morsel,1.25,505,2019-11-06,west
17884,vermilion morsel,4.99,587,2019-11-06,north
17885,vermilion morsel,4.99,587,2019-11-06,south
17886,vermilion morsel,4.99,599,2019-11-06,east
17887,vermilion morsel,4.99,525,2019-11-06,west
17888,lapis morsel,1.99,587,2019-11-06,north
17889,lapis morsel,1.99,570,2019-11-06,south
17890,lapis morsel,1.99,573,2019-11-06,east
17891,lapis morsel,1.99,589,2019-11-06,west
17892,pink morsel,3.0,552,2019-11-07,north
17893,pink morsel,3.0,576,2019-11-07,south
17894,pink morsel,3.0,576,2019-11-07,east
17895,pink morsel,3.0,571,2019-11-07,west
17896,gold morsel,9.99,500,2019-11-07,north
17897,gold morsel,9.99,534,2019-11-07,south
17898,gold morsel,9.99,514,2019-11-07,east
17899,gold morsel,9.99,574,2019-11-07,west
17900,magenta morsel,2.5,591,2019-11-07,north
17901,magenta morsel,2.5,598,2019-11-07,south
17902,magenta morsel,2.5,553,2019-11-07,east
17903,magenta morsel,2.5,502,2019-11-07,west
17904,chartreuse morsel,3.0,533,2019-11-07,north
17905,chartreuse morsel,3.0,574,2019-11-07,south
17906,chartreuse morsel,3.0,509,2019-11-07,east
17907,chartreuse morsel,3.0,537,2019-11-07,west
17908,periwinkle morsel,1.25,556,2019-11-07,north
17909,periwinkle morsel,1.25,576,2019-11-07,south
17910,periwinkle morsel,1.25,574,2019-11-07,east
17911,periwinkle morsel,1.25,553,2019-11-07,west
17912,vermilion morsel,4.99,540,2019-11-07,north
17913,vermilion morsel,4.99,545,2019-11-07,south
17914,vermilion morsel,4.99,546,2019-11-07,east
17915,vermilion morsel,4.99,596,2019-11-07,west
17916,lapis morsel,1.99,501,2019-11-07,north
17917,lapis morsel,1.99,502,2019-11-07,south
17918,lapis morsel,1.99,514,2019-11-07,east
17919,lapis morsel,1.99,504,2019-11-07,west
17920,pink morsel,3.0,599,2019-11-08,north
17921,pink morsel,3.0,562,2019-11-08,south
17922,pink morsel,3.0,528,2019-11-08,east
17923,pink morsel,3.0,571,2019-11-08,west
17924,gold morsel,9.99,575,2019-11-08,north
17925,gold morsel,9.99,582,2019-11-08,south
17926,gold morsel,9.99,500,2019-11-08,east
17927,gold morsel,9.99,525,2019-11-08,west
17928,magenta morsel,2.5,550,2019-11-08,north
17929,magenta morsel,2.5,587,2019-11-08,south
